LATITUDE,LONGITUDE,ACQ_DATE,ACQ_TIME,SATELLITE,FRP,DAYNIGHT,initialdat,area_ha,id,days_diff,layer,path
37.4699900000,-8.7496800000,2023-08-07,"1310",N,16.3200000000,D,2023-08-05,"8145","218518","2",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4924700000,-8.7386400000,2023-08-08,"0130",N,11.9400000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4922400000,-8.7318300000,2023-08-08,"0130",N,8.4000000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4861100000,-8.7389600000,2023-08-08,"0130",N,11.9400000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4858900000,-8.7323000000,2023-08-08,"0130",N,8.4000000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4072900000,-8.6604200000,2023-08-08,"0130",N,6.9200000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3957900000,-8.7007200000,2023-08-08,"0130",N,6.8800000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3956000000,-8.6944800000,2023-08-08,"0130",N,6.8800000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3946500000,-8.6621100000,2023-08-08,"0130",N,3.2700000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4048300000,-8.6606800000,2023-08-08,"0130",N,6.0000000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3935100000,-8.7000700000,2023-08-08,"0130",N,17.0500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3933000000,-8.6938400000,2023-08-08,"0130",N,11.8800000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3889100000,-8.7513800000,2023-08-08,"0130",N,11.0000000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3887000000,-8.7452800000,2023-08-08,"0130",N,15.1300000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3873300000,-8.7051700000,2023-08-08,"0130",N,8.4400000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3871200000,-8.6990100000,2023-08-08,"0130",N,8.4400000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3891200000,-8.7575400000,2023-08-08,"0130",N,11.0000000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3867000000,-8.6868700000,2023-08-08,"0130",N,19.9600000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3864500000,-8.6795300000,2023-08-08,"0130",N,9.2200000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3800700000,-8.6789500000,2023-08-08,"0130",N,9.2200000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3798800000,-8.6730700000,2023-08-08,"0130",N,9.2200000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3825500000,-8.7516000000,2023-08-08,"0130",N,11.0000000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3809600000,-8.7048300000,2023-08-08,"0130",N,8.4400000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4945000000,-8.7307900000,2023-08-08,"0310",N,2.3500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4935800000,-8.7272300000,2023-08-08,"0310",N,2.3500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4904500000,-8.7361700000,2023-08-08,"0310",N,2.8300000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4895400000,-8.7326500000,2023-08-08,"0310",N,2.3500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4886200000,-8.7290800000,2023-08-08,"0310",N,2.3500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4876900000,-8.7254900000,2023-08-08,"0310",N,2.3400000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4913500000,-8.7396500000,2023-08-08,"0310",N,2.8300000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4846100000,-8.7345700000,2023-08-08,"0310",N,1.0000000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4836900000,-8.7310300000,2023-08-08,"0310",N,1.0000000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4762300000,-8.7021700000,2023-08-08,"0310",N,1.4300000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4752600000,-8.6984200000,2023-08-08,"0310",N,1.2500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4743100000,-8.6947400000,2023-08-08,"0310",N,1.2500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4675000000,-8.6894600000,2023-08-08,"0310",N,2.0800000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4665800000,-8.6859000000,2023-08-08,"0310",N,3.7200000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4656400000,-8.6823100000,2023-08-08,"0310",N,3.7200000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4647100000,-8.6787100000,2023-08-08,"0310",N,2.3500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4684200000,-8.6930100000,2023-08-08,"0310",N,2.0800000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4918300000,-8.7305600000,2023-08-08,"0310",N,3.5600000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4935900000,-8.7375700000,2023-08-08,"0310",N,1.7900000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4927100000,-8.7340800000,2023-08-08,"0310",N,1.7900000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4868900000,-8.7324500000,2023-08-08,"0310",N,3.5600000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4859900000,-8.7288800000,2023-08-08,"0310",N,3.5600000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4886700000,-8.7395200000,2023-08-08,"0310",N,1.7900000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4877800000,-8.7360000000,2023-08-08,"0310",N,1.7900000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4850800000,-8.7252800000,2023-08-08,"0310",N,2.2200000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4737500000,-8.7018300000,2023-08-08,"0310",N,1.3600000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4728100000,-8.6980900000,2023-08-08,"0310",N,2.4500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4651000000,-8.6891000000,2023-08-08,"0310",N,2.6500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4642000000,-8.6855300000,2023-08-08,"0310",N,5.4600000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4632900000,-8.6819500000,2023-08-08,"0310",N,5.4600000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4624000000,-8.6784000000,2023-08-08,"0310",N,3.3400000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4660000000,-8.6926400000,2023-08-08,"0310",N,2.6500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4583900000,-8.6840700000,2023-08-08,"0310",N,2.3900000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4575100000,-8.6806000000,2023-08-08,"0310",N,1.3800000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4135700000,-8.6578300000,2023-08-08,"0310",N,0.4900000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4085700000,-8.6596000000,2023-08-08,"0310",N,5.5900000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4044500000,-8.6648300000,2023-08-08,"0310",N,14.7000000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4035100000,-8.6611500000,2023-08-08,"0310",N,5.5900000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4054000000,-8.6685100000,2023-08-08,"0310",N,14.7000000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3994600000,-8.6666400000,2023-08-08,"0310",N,17.1700000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3985200000,-8.6629800000,2023-08-08,"0310",N,2.1200000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4012700000,-8.6737200000,2023-08-08,"0310",N,13.5600000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.4003700000,-8.6702200000,2023-08-08,"0310",N,17.1700000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3963500000,-8.6757900000,2023-08-08,"0310",N,13.5600000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3954600000,-8.6723500000,2023-08-08,"0310",N,17.1700000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3945500000,-8.6687800000,2023-08-08,"0310",N,17.1700000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3972200000,-8.6791900000,2023-08-08,"0310",N,13.5600000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3935900000,-8.6650300000,2023-08-08,"0310",N,2.1200000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3926000000,-8.6612200000,2023-08-08,"0310",N,2.1200000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3916100000,-8.6573800000,2023-08-08,"0310",N,1.6400000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3960200000,-8.6957600000,2023-08-08,"0310",N,3.7700000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3951000000,-8.6921500000,2023-08-08,"0310",N,3.7700000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3932500000,-8.6849800000,2023-08-08,"0310",N,1.7100000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3923900000,-8.6816500000,2023-08-08,"0310",N,1.4400000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3915400000,-8.6783300000,2023-08-08,"0310",N,1.4400000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3906600000,-8.6749100000,2023-08-08,"0310",N,2.0600000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3877100000,-8.6634200000,2023-08-08,"0310",N,2.0700000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3866800000,-8.6594300000,2023-08-08,"0310",N,1.7600000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3912400000,-8.6983900000,2023-08-08,"0310",N,3.7700000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3903000000,-8.6947400000,2023-08-08,"0310",N,3.7700000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3884200000,-8.6874200000,2023-08-08,"0310",N,1.7100000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3867400000,-8.6808900000,2023-08-08,"0310",N,1.4400000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3839200000,-8.6699300000,2023-08-08,"0310",N,2.0700000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3893500000,-8.6910200000,2023-08-08,"0310",N,1.7100000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3875700000,-8.6841100000,2023-08-08,"0310",N,1.4400000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3858600000,-8.6774900000,2023-08-08,"0310",N,2.0600000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3828500000,-8.6657700000,2023-08-08,"0310",N,2.0700000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3865000000,-8.7011400000,2023-08-08,"0310",N,11.6000000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3855400000,-8.6974200000,2023-08-08,"0310",N,11.6000000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3818400000,-8.6830500000,2023-08-08,"0310",N,4.0900000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3800700000,-8.6762200000,2023-08-08,"0310",N,1.8500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3883400000,-8.7082900000,2023-08-08,"0310",N,5.5500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3874200000,-8.7047500000,2023-08-08,"0310",N,5.5500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3845700000,-8.6936600000,2023-08-08,"0310",N,7.9800000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3810000000,-8.6798200000,2023-08-08,"0310",N,1.8500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3790600000,-8.6722500000,2023-08-08,"0310",N,1.9300000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3906100000,-8.7382900000,2023-08-08,"0310",N,6.9800000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3896700000,-8.7346200000,2023-08-08,"0310",N,6.9800000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3843400000,-8.7139200000,2023-08-08,"0310",N,6.3900000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3834500000,-8.7104500000,2023-08-08,"0310",N,5.5500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3825600000,-8.7070100000,2023-08-08,"0310",N,5.5500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3816700000,-8.7035500000,2023-08-08,"0310",N,11.6000000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3807600000,-8.7000100000,2023-08-08,"0310",N,11.6000000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3915400000,-8.7419100000,2023-08-08,"0310",N,3.2100000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3887300000,-8.7309600000,2023-08-08,"0310",N,2.0600000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3878200000,-8.7274400000,2023-08-08,"0310",N,2.0600000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3869600000,-8.7241100000,2023-08-08,"0310",N,1.1600000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3875800000,-8.7476200000,2023-08-08,"0310",N,6.4500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3866400000,-8.7439700000,2023-08-08,"0310",N,6.4500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3857300000,-8.7404400000,2023-08-08,"0310",N,7.3300000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3848100000,-8.7368900000,2023-08-08,"0310",N,7.3300000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3885500000,-8.7514000000,2023-08-08,"0310",N,6.2700000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3838800000,-8.7332700000,2023-08-08,"0310",N,1.5900000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3829700000,-8.7297600000,2023-08-08,"0310",N,1.5900000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3820800000,-8.7262900000,2023-08-08,"0310",N,1.5800000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3827000000,-8.7498100000,2023-08-08,"0310",N,6.4500000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3850000000,-8.7497500000,2023-08-08,"0311",N,4.9300000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3831700000,-8.7424700000,2023-08-08,"0311",N,3.2400000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3859400000,-8.7534900000,2023-08-08,"0311",N,3.7400000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3840700000,-8.7460500000,2023-08-08,"0311",N,4.9300000000,N,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3768100000,-8.7032000000,2023-08-08,"1251",N,8.9100000000,D,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3816800000,-8.7053700000,2023-08-08,"1251",N,77.6600000000,D,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3807100000,-8.7092400000,2023-08-08,"1251",N,31.3000000000,D,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3907700000,-8.6904800000,2023-08-08,"1251",N,15.8100000000,D,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
37.3836900000,-8.7190300000,2023-08-08,"1251",N,9.8200000000,D,2023-08-05,"8145","218518","3",short_af_viirs_sv,/home/sg/Desktop/validated_af/short_af_viirs_sv.shp|layername=short_af_viirs_sv
